1.0118,-0.053846,1
1.0654,-0.1843,1
0.79828,-0.175,1
0.95328,-0.19172,1
1.1296,0.1231,1
1.0465,-0.14902,1
0.94438,-0.11439,1
1.0126,0.028899,1
0.96588,-0.27432,1
0.74344,0.17766,1
1.1014,-0.5292,1
1.1552,-0.077724,1
1.0506,-0.12041,1
1.0703,0.14211,1
1.079,0.081373,1
1.0685,0.119,1
0.9091,-0.10093,1
1.0801,0.37109,1
1.0991,-0.094998,1
1.2754,0.00069223,1
0.66185,-0.13899,1
0.69362,0.25504,1
1.1311,-0.19104,1
1.2266,-0.28618,1
1.0632,-0.062444,1
0.76051,0.41144,1
0.88553,-0.053406,1
1.2027,-0.15033,1
1.2464,0.0021457,1
1.1415,0.045114,1
0.7056,-0.058721,1
1.0905,0.096518,1
0.61137,-0.30832,1
1.0452,-0.28654,1
0.97595,-0.71116,1
1.1517,0.016158,1
0.97442,0.28859,1
0.79284,0.047623,1
0.93985,0.024544,1
0.97547,0.16907,1
0.70064,-0.068299,1
1.0616,-0.12153,1
0.82358,0.05412,1
1.2229,0.14515,1
1.0973,0.21204,1
0.9001,-0.22282,1
0.77703,-0.047946,1
0.66358,-0.37636,1
1.1789,-0.038679,1
1.2634,-0.15239,1
1.0534,0.085459,1
0.88202,0.090535,1
1.0953,0.19498,1
1.0108,0.26739,1
1.0547,0.29585,1
1.3452,-0.39935,1
0.95937,0.0072508,1
1.0235,-0.25613,1
0.7651,0.14699,1
0.85557,-0.12137,1
1.2055,-0.12814,1
0.89011,-0.11461,1
0.63097,-0.1831,1
1.1125,-0.073611,1
1.1153,0.21758,1
1.1036,0.15186,1
1.1655,0.020995,1
0.86628,-0.051916,1
1.0716,-0.62228,1
0.94949,-0.12547,1
1.0876,0.07039,1
0.82491,0.082336,1
1.0534,0.060326,1
0.95857,-0.21383,1
1.3884,-0.019209,1
0.97642,-0.14503,1
1.0842,0.24044,1
1.092,0.27855,1
0.89965,0.17727,1
1.2368,-0.027056,1
1.0816,0.12811,1
1.2056,-0.1767,1
0.86451,0.28031,1
0.83823,0.15453,1
1.1085,-0.077167,1
1.137,0.12637,1
1.1233,-0.014195,1
1.1962,0.12097,1
1.0146,-0.1393,1
0.97834,0.048995,1
0.79029,-0.13631,1
1.0185,-0.2676,1
1.1129,-0.13719,1
1.2508,-0.097285,1
0.85446,0.15171,1
1.0964,-0.21422,1
1.1487,0.1253,1
1.2194,-0.18365,1
0.97351,0.2113,1
0.78384,0.017273,1
-0.083713,-0.02892,2
-0.15816,-0.2406,2
-0.0035189,-0.22839,2
-0.32813,-0.044177,2
-0.13192,0.25417,2
-0.11824,0.011666,2
0.15375,-0.20231,2
0.19583,0.17816,2
0.10483,-0.020901,2
-0.13147,0.17378,2
-0.1165,-0.11105,2
-0.34265,0.037897,2
0.26468,-0.28122,2
-0.36885,-0.16542,2
0.16586,0.13932,2
-0.22871,0.10661,2
0.010597,0.23951,2
-0.046308,0.10123,2
0.15752,0.035938,2
0.27963,0.14592,2
-0.051045,0.1597,2
0.26597,0.22595,2
-0.28614,0.31647,2
-0.26941,0.15127,2
0.13008,-0.03084,2
0.1089,-0.2655,2
0.030399,-0.1325,2
-0.32894,-0.16417,2
0.15459,-0.11266,2
0.24418,0.29301,2
0.030546,-0.18368,2
-0.03416,0.13371,2
-0.20827,-0.29687,2
-0.04251,-0.060324,2
0.20731,-0.016659,2
0.017449,-0.1125,2
-0.002097,0.20268,2
0.11282,-0.066598,2
-0.15335,0.24771,2
-0.077815,-0.13327,2
-0.24912,-0.2375,2
-0.31807,0.12141,2
-0.071165,0.37888,2
0.17502,0.26767,2
-0.083132,0.21507,2
0.17799,0.12978,2
-0.16815,0.33678,2
-0.021617,0.27469,2
-0.14839,-0.063033,2
0.09041,0.028702,2
0.11363,-0.17662,2
-0.10836,-0.030588,2
-0.17141,0.15848,2
-0.57825,0.081589,2
-0.29508,-0.20318,2
0.17336,0.2505,2
0.40293,0.20097,2
0.082212,0.23507,2
0.0075459,0.063316,2
0.10704,0.1943,2
-0.33164,0.10259,2
0.2114,0.11017,2
0.036589,-0.012526,2
-0.16792,-0.073722,2
0.00078009,-0.2731,2
0.012973,-0.024479,2
0.020257,-0.12966,2
0.19088,-0.14605,2
0.02493,-0.071824,2
0.023627,0.082777,2
0.28921,-0.27408,2
-0.45415,0.036258,2
0.078792,-0.064099,2
-0.28709,-0.3461,2
0.044991,-0.48904,2
0.31276,0.17885,2
-0.33948,-0.087811,2
0.022197,0.13244,2
-0.15469,0.055171,2
0.1664,-0.11027,2
0.063229,0.16411,2
-0.24103,0.16373,2
0.12245,0.031958,2
0.16005,0.19872,2
-0.18996,0.07606,2
-0.11732,0.14797,2
0.28004,-0.23131,2
-0.069979,0.21496,2
0.17864,-0.34845,2
0.29942,-0.097764,2
0.18747,0.1223,2
0.28081,-0.091989,2
-0.089713,0.093181,2
0.17845,0.11333,2
0.30396,-0.1267,2
0.23184,0.15646,2
0.3629,0.053296,2
-0.34028,0.008649,2
0.16034,0.18581,2
0.037734,-0.036122,2
-0.95201,-0.20295,3
-0.76727,0.12164,3
-0.99774,0.14749,3
-0.87535,-0.15819,3
-1.1763,0.29109,3
-0.96434,-0.22387,3
-0.8853,-0.17255,3
-0.99179,0.10727,3
-1.0902,-0.43337,3
-0.80101,-0.26563,3
-0.68321,-0.07706,3
-0.90665,0.23554,3
-1.2371,0.27753,3
-0.99462,-0.16632,3
-1.0201,-0.13476,3
-1.5069,0.076012,3
-1.0572,0.19287,3
-0.87364,0.51392,3
-0.85874,0.067438,3
-1.4038,0.16157,3
-1.0545,-0.085249,3
-0.83614,-0.19776,3
-1.1266,0.026467,3
-0.86316,0.052877,3
-1.2072,-0.16095,3
-0.81031,0.23467,3
-0.71817,0.28399,3
-0.83727,0.080557,3
-1.0356,0.27588,3
-1.009,-0.10638,3
-1.1279,-0.26861,3
-1.0877,-0.25782,3
-0.87538,0.081344,3
-0.98355,-0.069191,3
-0.96987,0.089185,3
-0.82677,0.21613,3
-0.8836,0.10825,3
-0.95405,0.12098,3
-0.80275,-0.33941,3
-0.9868,-0.10504,3
-1.2578,-0.044784,3
-1.0183,0.30904,3
-0.62502,0.037772,3
-1.0459,-0.31469,3
-1.2353,0.32876,3
-0.96143,0.099053,3
-1.0893,0.0031512,3
-0.83128,-0.096637,3
-0.75945,0.24217,3
-1.0176,-0.16886,3
-0.80212,0.43834,3
-1.0674,-0.036367,3
-1.1012,-0.19428,3
-1.2894,-0.27062,3
-1.091,-0.062601,3
-0.71727,0.0096968,3
-0.94399,-0.076274,3
-1.1306,-0.14239,3
-1.1211,0.11352,3
-1.0951,-0.1546,3
-0.82571,0.055253,3
-0.99733,-0.053117,3
-0.96246,0.12691,3
-0.96688,-0.31177,3
-1.0224,0.19201,3
-1.3284,-0.20609,3
-0.72705,-0.17024,3
-1.3171,0.20251,3
-1.5261,0.34504,3
-1.0895,-0.084214,3
-0.85506,0.04234,3
-1.0063,-0.23954,3
-1.0527,-0.3221,3
-1.031,0.23487,3
-0.92209,0.14983,3
-0.92059,-0.006916,3
-0.84365,-0.10352,3
-1.1513,-0.24845,3
-1.1894,-0.11141,3
-0.83493,0.29898,3
-1.0624,-0.047964,3
-1.1403,0.11391,3
-1.2299,0.018884,3
-1.2073,-0.26713,3
-1.076,-0.34225,3
-0.88631,0.21016,3
-1.2194,0.044538,3
-0.69503,0.56944,3
-0.70217,-0.029953,3
-0.75083,0.13022,3
-0.97909,0.029382,3
-1.0852,-0.12959,3
-0.78981,-0.1633,3
-0.9956,-0.20122,3
-0.94359,0.20249,3
-0.78677,-0.11164,3
-1.3553,-0.19383,3
-0.76826,-0.034968,3
-1.1021,-0.13539,3
-1.3441,-0.022694,3
